CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
407014,"SECTOR CAMPO ALEGRE CARR 2, KM.46.4",MANATI,PR,00674,,
147926,1508 BLOOMINGDALE RD,GLENDALE HEIGHTS,IL,60139,41.914616,-88.0813305
227015,20 HOSPITAL DR,HOLYOKE,MA,01040,42.1999739,-72.6285801
679652,1181 VALLEY RIDGE BLVD,LEWISVILLE,TX,75077,33.0565245,-97.0185987
237659,30800 TELEGRAPH RD,BINGHAM FARMS,MI,48025,42.5224688,-83.2856322
157077,4550 MIDDLE RD,COLUMBUS,IN,47203,39.2513745,-85.8946935
679663,6525 W. SAM HOUSTON PKWY N.,HOUSTON,TX,77041,29.8668373,-95.5634342
377706,1016 E SHAWNTEL SMITH BLVD,MULDROW,OK,74848,35.4043142,-94.5821756
108432,2105 N STATE ROAD 7,HOLLYWOOD,FL,33021,,
747078,1835 S SAM HOUSTON ST,SAN BENITO,TX,78586,,
