CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
337276,530W 166TH ST 3,NEW YORK,NY,10032,,
108222,3 PINE CONE DR,PALM COAST,FL,32137,29.5527165,-81.2299919
467071,560 W 800 N,OREM,UT,84057,40.312141,-111.710092
107115,1619 PHYSICIANS DRIVE,TALLAHASSEE,FL,32308,30.4609416,-84.2585065
177060,1709 W 7TH ST,CHANUTE,KS,66720,37.674691,-95.475284
157570,770 N MAIN ST,CROWN POINT,IN,46307,41.4253937,-87.3643244
337415,4102 VESTAL RD,VESTAL,NY,13850,42.0970598,-75.9752675
227486,300 BROOKSBY VILLAGE DR,PEABODY,MA,01960,42.5518609,-70.9726127
237459,5440 CORPORATE DR,TROY,MI,48098,42.5985404,-83.1701482
677993,26077 NELSON WAY,KATY,TX,77494,29.7761016,-95.8241317
