CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
687146,10689 N KENDALL DR,MIAMI,FL,33176,25.6874272,-80.3654302
687125,5545 SW 8TH ST,CORAL GABLES,FL,33134,25.7641144,-80.2727094
467363,152 W BURTON AVE,SOUTH SALT LAKE,UT,84115,40.7194396,-111.8821492
748013,15500 VOSS RD,SUGAR LAND,TX,77498,29.644392,-95.6428068
369303,5930 SHARON WOODS BLVD,COLUMBUS,OH,43229,40.0888339,-82.9695529
687115,12421 N. FLORIDA AVE SUITE 111C,TAMPA,FL,33612,,
748010,4804 BEAVER POND DR,BROWNSVILLE,TX,78520,25.9798303,-97.5349247
369357,5333 NORTHFIELD RD,BEDFORD HEIGHTS,OH,44146,41.4254658,-81.5266547
687226,635 W HIGHWAY 50,CLERMONT,FL,34711,,
687135,8401 LAKE WORTH RD,LAKE WORTH,FL,33467,26.6188132,-80.176974
