CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
053151,140 GREGORY LN 270,PLEASANT HILL,CA,94523,,
053142,8545 MONTEREY ST A,GILROY,CA,95020,37.0110912,-121.5706373
417038,2350 POST RD,WARWICK,RI,02886,41.7184692,-71.443417
077270,1838 SILAS DEANE HWY,ROCKY HILL,CT,06067,,
057795,10605 BALBOA BLVD STE 330,GRANADA HILLS,CA,91344,,
317067,1433 HOOPER AVE 230,TOMS RIVER,NJ,08753,,
369156,6 HEALTH DR,CHILLICOTHE,OH,45601,39.3508221,-82.9725414
227679,691 MAIN ST,WALTHAM,MA,02451,42.376247,-71.237816
037463,ONE MISSION LANE W HWY 191,ROCK POINT,AZ,86545,,
553110,1415 E COLORADO ST,GLENDALE,CA,91205,34.1429115,-118.2334915
