CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
679579,1111 W NOLANA AVE,MCALLEN,TX,78504,26.2393077,-98.2243513
237163,2550 MEADOWBROOK RD,BENTON HARBOR,MI,49022,,
147027,8160 EXPRESS DR,MARION,IL,62959,,
337207,3333 ELMWOOD AVE,KENMORE,NY,14217,42.9536551,-78.8782963
679542,1901 CENTRAL DR,BEDFORD,TX,76021,32.840157,-97.133554
108272,7705 NW 48TH ST,DORAL,FL,33166,25.8167326,-80.3234887
017153,100 CONCOURSE PKWY,HOOVER,AL,35244,33.352736,-86.785256
108078,101 E FAITH TER,MAITLAND,FL,32751,,
267562,1924 MARCONI AVE,SAINT LOUIS,MO,63110,38.6172472,-90.2726284
237617,25932 DEQUINDRE RD,WARREN,MI,48091,42.4828513,-83.084683
