CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
757247,27200 TOURNEY RD,VALENCIA,CA,91355,34.4165279,-118.5751329
687237,3141 S MILITARY TRL,LAKE WORTH,FL,33463,,
757153,8522 FOOTHILL BLVD,SUNLAND,CA,91040,34.2596314,-118.3187632
017063,1922 PROFESSIONAL CIR,AUBURN,AL,36830,32.6317994,-85.4496503
369321,702 POLARIS PKWY,WESTERVILLE,OH,43082,40.1474259,-82.9273196
748099,709 ANGELITA DR,WESLACO,TX,78599,,
748127,3200 W PLEASANT RUN RD,LANCASTER,TX,75146,32.6030054,-96.8193857
757271,9140 TRASK AVE,GARDEN GROVE,CA,92844,33.7666057,-117.970162
687296,2701 W BUSCH BLVD,TAMPA,FL,33618,28.035324,-82.4874803
687202,6703 W WATERS AVE,TAMPA,FL,33634,28.0253168,-82.4752536
