CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
687169,2101 VISTA PKWY,WEST PALM BEACH,FL,33411,,
687154,2604 CYPRESS RIDGE BLVD,WESLEY CHAPEL,FL,33544,28.1927098,-82.3761544
687174,2000 N FLORIDA MANGO RD,WEST PALM BEACH,FL,33409,26.696571,-80.078572
559691,3959 FOOTHILL BLVD,LA CRESCENTA,CA,91214,34.2288209,-118.2474729
559773,15545 DEVONSHIRE ST,MISSION HILLS,CA,91345,34.2572333,-118.4708784
037826,4150 W PEORIA AVE,PHOENIX,AZ,85029,33.5824018,-112.1478538
017179,1800 CORPORATE DR,BIRMINGHAM,AL,35242,,
037817,4836 E MCDOWELL RD,PHOENIX,AZ,85008,33.4662453,-111.9765083
297315,2700 MILL ST,RENO,NV,89502,39.518063,-119.7802328
239339,22367 STARKS DR,CLINTON TOWNSHIP,MI,48036,42.6191183,-82.8835852
